filename,width,height,class,xmin,ymin,xmax,ymax
image5.png,2358,1350,tent,746,372,808,424
image5.png,2358,1350,tent,850,354,921,399
image5.png,2358,1350,tent,714,436,772,489
image5.png,2358,1350,tent,942,158,986,201
image5.png,2358,1350,not_tent,1297,472,1357,505
image5.png,2358,1350,not_tent,1819,365,2010,509
image5.png,2358,1350,not_tent,1845,573,1904,631
image5.png,2358,1350,not_tent,2051,602,2140,679
image5.png,2358,1350,not_tent,2236,534,2350,604
image5.png,2358,1350,not_tent,2111,424,2206,491
image5.png,2358,1350,not_tent,2071,730,2199,842
image5.png,2358,1350,not_tent,2030,922,2113,1000
image5.png,2358,1350,not_tent,2127,1029,2216,1114
image5.png,2358,1350,not_tent,1614,763,1736,875
image5.png,2358,1350,not_tent,1423,884,1571,993
image5.png,2358,1350,not_tent,1240,1083,1349,1204
image5.png,2358,1350,not_tent,1034,894,1199,1035
image5.png,2358,1350,not_tent,524,660,640,746
image5.png,2358,1350,not_tent,265,939,398,1072
image5.png,2358,1350,not_tent,630,1095,782,1235
image5.png,2358,1350,not_tent,502,146,624,252
image5.png,2358,1350,not_tent,379,263,506,343
image5.png,2358,1350,not_tent,503,246,632,386
image5.png,2358,1350,not_tent,16,104,102,168
image5.png,2358,1350,not_tent,22,392,131,515
image5.png,2358,1350,not_tent,923,491,1005,584
image1.png,1736,1426,tent,459,793,491,827
image1.png,1736,1426,tent,158,221,190,250
image1.png,1736,1426,tent,413,732,441,758
image1.png,1736,1426,tent,676,527,699,554
image1.png,1736,1426,tent,765,517,790,540
image1.png,1736,1426,tent,672,363,702,418
image1.png,1736,1426,tent,277,375,321,407
image1.png,1736,1426,tent,174,399,201,448
image1.png,1736,1426,tent,209,376,232,442
image1.png,1736,1426,tent,838,262,854,290
image1.png,1736,1426,tent,767,845,794,876
image1.png,1736,1426,tent,322,884,339,898
image1.png,1736,1426,tent,276,879,294,906
image1.png,1736,1426,tent,869,606,898,658
image1.png,1736,1426,tent,245,521,268,550
image1.png,1736,1426,tent,210,586,234,614
image1.png,1736,1426,tent,211,692,240,720
image1.png,1736,1426,tent,232,804,259,825
image1.png,1736,1426,tent,74,769,91,798
image1.png,1736,1426,tent,157,777,187,805
image1.png,1736,1426,tent,79,239,101,261
image1.png,1736,1426,tent,139,371,156,397
image1.png,1736,1426,tent,113,396,138,417
image1.png,1736,1426,tent,110,489,136,512
image1.png,1736,1426,tent,141,486,160,508
image1.png,1736,1426,tent,172,482,202,505
image1.png,1736,1426,tent,300,456,322,483
image1.png,1736,1426,tent,271,451,295,479
image1.png,1736,1426,tent,204,80,226,106
image1.png,1736,1426,tent,168,154,190,185
image1.png,1736,1426,tent,121,140,142,168
image1.png,1736,1426,tent,124,178,149,202
image1.png,1736,1426,tent,147,117,172,155
image1.png,1736,1426,tent,104,280,130,310
image1.png,1736,1426,tent,163,285,199,323
image1.png,1736,1426,tent,625,321,666,359
image1.png,1736,1426,tent,736,291,767,334
image1.png,1736,1426,tent,635,581,693,627
image1.png,1736,1426,tent,731,838,759,875
image1.png,1736,1426,tent,650,797,668,833
image1.png,1736,1426,tent,516,902,547,928
image1.png,1736,1426,tent,322,706,349,726
image1.png,1736,1426,tent,297,515,326,544
image1.png,1736,1426,tent,546,589,572,611
image1.png,1736,1426,tent,598,564,632,584
image1.png,1736,1426,tent,577,792,598,827
image1.png,1736,1426,tent,440,769,468,790
image1.png,1736,1426,tent,908,699,931,726
image1.png,1736,1426,tent,442,846,456,872
image1.png,1736,1426,tent,96,796,130,821
image1.png,1736,1426,not_tent,1241,405,1490,504
image1.png,1736,1426,not_tent,1404,267,1476,354
image1.png,1736,1426,not_tent,1597,223,1634,328
image1.png,1736,1426,not_tent,1486,1025,1560,1190
image1.png,1736,1426,not_tent,40,12,77,48
image1.png,1736,1426,not_tent,267,282,357,347
image1.png,1736,1426,not_tent,11,346,99,401
image1.png,1736,1426,not_tent,23,486,91,529
image1.png,1736,1426,not_tent,25,913,60,941
image1.png,1736,1426,not_tent,6,849,64,905
image1.png,1736,1426,not_tent,361,895,427,954
image1.png,1736,1426,not_tent,585,598,629,669
image1.png,1736,1426,not_tent,989,718,1014,755
image1.png,1736,1426,not_tent,43,1010,123,1152
image1.png,1736,1426,not_tent,219,1011,276,1130
image1.png,1736,1426,not_tent,387,1016,433,1127
image1.png,1736,1426,not_tent,516,1018,579,1139
image1.png,1736,1426,not_tent,592,1011,664,1136
image1.png,1736,1426,not_tent,931,1230,1053,1365
image1.png,1736,1426,not_tent,503,1157,653,1266
image1.png,1736,1426,not_tent,395,1283,493,1357
image1.png,1736,1426,not_tent,325,1230,373,1289
image1.png,1736,1426,not_tent,117,1179,175,1225
image1.png,1736,1426,not_tent,1126,1020,1248,1113
image1.png,1736,1426,not_tent,1270,1018,1373,1163
image1.png,1736,1426,not_tent,1153,1133,1228,1189
image1.png,1736,1426,not_tent,1499,696,1586,903
image1.png,1736,1426,not_tent,1129,1253,1224,1370
image1.png,1736,1426,not_tent,1388,1149,1469,1275
image3.png,2358,1350,tent,1012,404,1056,436
image3.png,2358,1350,tent,1125,390,1184,429
image3.png,2358,1350,tent,1125,436,1154,474
image3.png,2358,1350,tent,1013,492,1047,516
image3.png,2358,1350,tent,1188,505,1232,555
image3.png,2358,1350,tent,1072,559,1124,614
image3.png,2358,1350,tent,1143,588,1191,623
image3.png,2358,1350,tent,1271,562,1315,623
image3.png,2358,1350,tent,1152,682,1172,707
image3.png,2358,1350,tent,1170,681,1197,709
image3.png,2358,1350,tent,1260,681,1322,796
image3.png,2358,1350,tent,1201,727,1256,795
image3.png,2358,1350,tent,999,610,1080,653
image3.png,2358,1350,not_tent,1727,175,1809,298
image3.png,2358,1350,not_tent,1948,528,2019,648
image3.png,2358,1350,not_tent,2041,39,2164,103
image3.png,2358,1350,not_tent,893,37,997,125
image3.png,2358,1350,not_tent,693,89,792,165
image3.png,2358,1350,not_tent,1072,47,1167,131
image3.png,2358,1350,not_tent,888,137,1102,292
image3.png,2358,1350,not_tent,1099,129,1303,287
image3.png,2358,1350,not_tent,1158,335,1232,370
image3.png,2358,1350,not_tent,1056,331,1118,363
image3.png,2358,1350,not_tent,608,794,750,873
image3.png,2358,1350,not_tent,312,861,432,956
image3.png,2358,1350,not_tent,731,1063,949,1147
image3.png,2358,1350,not_tent,494,1117,645,1195
image3.png,2358,1350,not_tent,210,1002,330,1141
image3.png,2358,1350,not_tent,378,638,531,770
image3.png,2358,1350,not_tent,181,396,306,507
image3.png,2358,1350,not_tent,2221,1082,2320,1134
image3.png,2358,1350,not_tent,1408,1036,1574,1212
image3.png,2358,1350,not_tent,1581,1188,1722,1278
image3.png,2358,1350,not_tent,783,907,948,1056
image3.png,2358,1350,not_tent,1207,973,1375,1143
image3.png,2358,1350,not_tent,1237,1163,1299,1228
image3.png,2358,1350,not_tent,1308,1166,1363,1228
image3.png,2358,1350,not_tent,1009,794,1113,893
image3.png,2358,1350,not_tent,894,815,1002,885
image3.png,2358,1350,not_tent,1393,676,1620,821
image3.png,2358,1350,not_tent,1463,916,1545,994
image3.png,2358,1350,not_tent,1634,907,1733,1015
