filename,width,height,class,xmin,ymin,xmax,ymax
image1.png,600,344,tent,650.0,797.0,668.0,833.0
image1.png,600,344,tent,516.0,902.0,547.0,928.0
image1.png,600,344,tent,322.0,706.0,349.0,726.0
image1.png,600,344,tent,297.0,515.0,326.0,544.0
image1.png,600,344,tent,546.0,589.0,572.0,611.0
image1.png,600,344,tent,598.0,564.0,632.0,584.0
image1.png,600,344,tent,577.0,792.0,598.0,827.0
image1.png,600,344,tent,440.0,769.0,468.0,790.0
image1.png,600,344,tent,908.0,699.0,931.0,726.0
image1.png,600,344,tent,442.0,846.0,456.0,872.0
image1.png,600,344,tent,96.0,796.0,130.0,821.0
image1.png,600,344,not_tent,1241.0,405.0,1490.0,504.0
image1.png,600,344,not_tent,1404.0,267.0,1476.0,354.0
image1.png,600,344,not_tent,1597.0,223.0,1634.0,328.0
image1.png,600,344,not_tent,1486.0,1025.0,1560.0,1190.0
image1.png,600,344,not_tent,40.0,12.0,77.0,48.0
image1.png,600,344,not_tent,267.0,282.0,357.0,347.0
image1.png,600,344,not_tent,11.0,346.0,99.0,401.0
image1.png,600,344,not_tent,23.0,486.0,91.0,529.0
image1.png,600,344,not_tent,25.0,913.0,60.0,941.0
image1.png,600,344,not_tent,6.0,849.0,64.0,905.0
image1.png,600,344,not_tent,361.0,895.0,427.0,954.0
image1.png,600,344,not_tent,585.0,598.0,629.0,669.0
image1.png,600,344,not_tent,989.0,718.0,1014.0,755.0
image1.png,600,344,not_tent,43.0,1010.0,123.0,1152.0
image1.png,600,344,not_tent,219.0,1011.0,276.0,1130.0
image1.png,600,344,not_tent,387.0,1016.0,433.0,1127.0
image1.png,600,344,not_tent,516.0,1018.0,579.0,1139.0
image1.png,600,344,not_tent,592.0,1011.0,664.0,1136.0
image1.png,600,344,not_tent,931.0,1230.0,1053.0,1365.0
image1.png,600,344,not_tent,503.0,1157.0,653.0,1266.0
image1.png,600,344,not_tent,395.0,1283.0,493.0,1357.0
image1.png,600,344,not_tent,325.0,1230.0,373.0,1289.0
image1.png,600,344,not_tent,117.0,1179.0,175.0,1225.0
image1.png,600,344,not_tent,1126.0,1020.0,1248.0,1113.0
image1.png,600,344,not_tent,1270.0,1018.0,1373.0,1163.0
image1.png,600,344,not_tent,1153.0,1133.0,1228.0,1189.0
image1.png,600,344,not_tent,1499.0,696.0,1586.0,903.0
image1.png,600,344,not_tent,1129.0,1253.0,1224.0,1370.0
image1.png,600,344,not_tent,1388.0,1149.0,1469.0,1275.0
image3.png,600,344,tent,1012.0,404.0,1056.0,436.0
image3.png,600,344,tent,1125.0,390.0,1184.0,429.0
image3.png,600,344,tent,1125.0,436.0,1154.0,474.0
image3.png,600,344,tent,1013.0,492.0,1047.0,516.0
image3.png,600,344,tent,1188.0,505.0,1232.0,555.0
image3.png,600,344,tent,1072.0,559.0,1124.0,614.0
image3.png,600,344,tent,1143.0,588.0,1191.0,623.0
image3.png,600,344,tent,1271.0,562.0,1315.0,623.0
image3.png,600,344,tent,1152.0,682.0,1172.0,707.0
image3.png,600,344,tent,1170.0,681.0,1197.0,709.0
image3.png,600,344,tent,1260.0,681.0,1322.0,796.0
image3.png,600,344,tent,1201.0,727.0,1256.0,795.0
image3.png,600,344,tent,999.0,610.0,1080.0,653.0
image3.png,600,344,not_tent,1727.0,175.0,1809.0,298.0
image3.png,600,344,not_tent,1948.0,528.0,2019.0,648.0
image3.png,600,344,not_tent,2041.0,39.0,2164.0,103.0
image3.png,600,344,not_tent,893.0,37.0,997.0,125.0
image3.png,600,344,not_tent,693.0,89.0,792.0,165.0
image3.png,600,344,not_tent,1072.0,47.0,1167.0,131.0
image3.png,600,344,not_tent,888.0,137.0,1102.0,292.0
image3.png,600,344,not_tent,1099.0,129.0,1303.0,287.0
image3.png,600,344,not_tent,1158.0,335.0,1232.0,370.0
image3.png,600,344,not_tent,1056.0,331.0,1118.0,363.0
image3.png,600,344,not_tent,608.0,794.0,750.0,873.0
image3.png,600,344,not_tent,312.0,861.0,432.0,956.0
image3.png,600,344,not_tent,731.0,1063.0,949.0,1147.0
image3.png,600,344,not_tent,494.0,1117.0,645.0,1195.0
image3.png,600,344,not_tent,210.0,1002.0,330.0,1141.0
image3.png,600,344,not_tent,378.0,638.0,531.0,770.0
image3.png,600,344,not_tent,181.0,396.0,306.0,507.0
image3.png,600,344,not_tent,2221.0,1082.0,2320.0,1134.0
image3.png,600,344,not_tent,1408.0,1036.0,1574.0,1212.0
image3.png,600,344,not_tent,1581.0,1188.0,1722.0,1278.0
image3.png,600,344,not_tent,783.0,907.0,948.0,1056.0
image3.png,600,344,not_tent,1207.0,973.0,1375.0,1143.0
image3.png,600,344,not_tent,1237.0,1163.0,1299.0,1228.0
image3.png,600,344,not_tent,1308.0,1166.0,1363.0,1228.0
image3.png,600,344,not_tent,1009.0,794.0,1113.0,893.0
image3.png,600,344,not_tent,894.0,815.0,1002.0,885.0
image3.png,600,344,not_tent,1393.0,676.0,1620.0,821.0
image3.png,600,344,not_tent,1463.0,916.0,1545.0,994.0
image3.png,600,344,not_tent,1634.0,907.0,1733.0,1015.0
aug1_image7.png,600,344,tent,569.78815,0.0,600.0,24.55001
aug1_image7.png,600,344,tent,114.59409,59.702587,411.188,244.28786
aug1_image7.png,600,344,tent,326.51697,301.16364,469.6963,344.0
aug1_image7.png,600,344,tent,140.93301,0.0,289.42334,68.681465
aug1_image7.png,600,344,tent,532.8798,49.73053,599.5734,144.42625
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image7.png,600,344,not_tent,,,,
aug1_image5.png,600,493,tent,566.3411,26.936031,600.0,132.93604
aug1_image5.png,600,493,tent,443.3411,143.93604,570.3411,223.93604
aug1_image5.png,600,493,tent,567.3411,126.93603,600.0,266.93604
aug1_image5.png,600,493,tent,80.34111,0.0,166.34111,48.93603
aug1_image5.png,600,493,tent,86.34111,272.93604,195.34111,395.93604
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image5.png,600,493,not_tent,,,,
aug1_image1.png,600,344,tent,402.55273,230.67816,437.0272,262.43408
aug1_image1.png,600,344,tent,490.2057,256.5961,514.09204,280.48245
aug1_image1.png,600,344,tent,379.62677,87.01544,403.87225,114.88565
aug1_image1.png,600,344,tent,408.38858,163.94875,433.083,196.79877
aug1_image1.png,600,344,tent,457.72104,154.31483,481.15012,184.08719
aug1_image1.png,600,344,tent,447.69672,191.5329,474.75052,217.68053
aug1_image1.png,600,344,tent,429.00934,128.71425,457.32013,168.80534
aug1_image1.png,600,344,tent,456.92346,294.8268,485.51196,327.04
aug1_image1.png,600,344,tent,387.03497,293.61166,426.30133,334.69034
aug1_image1.png,600,344,tent,533.2324,32.667625,573.3151,71.844185
aug1_image1.png,600,344,tent,227.51831,276.43817,322.99066,344.0
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image1.png,600,344,not_tent,,,,
aug1_image3.png,600,344,tent,49.37815,323.76282,209.80118,344.0
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
aug1_image3.png,600,344,not_tent,,,,
