filename,width,height,class,xmin,ymin,xmax,ymax
image_7.png,2358,1350,tent,734,463,776,493
image_7.png,2358,1350,tent,743,485,797,521
image_7.png,2358,1350,tent,728,514,768,581
image_7.png,2358,1350,tent,817,581,847,613
image_7.png,2358,1350,tent,783,583,824,616
image_7.png,2358,1350,tent,718,581,778,618
image_7.png,2358,1350,tent,716,679,777,755
image_7.png,2358,1350,tent,710,625,772,680
image_7.png,2358,1350,tent,763,645,804,688
image_7.png,2358,1350,tent,808,713,858,753
image_7.png,2358,1350,tent,853,498,897,535
image_7.png,2358,1350,tent,907,429,936,482
image_7.png,2358,1350,tent,851,418,893,461
image_7.png,2358,1350,tent,846,318,917,384
image_7.png,2358,1350,tent,833,228,895,319
image_7.png,2358,1350,tent,887,269,936,321
image_7.png,2358,1350,tent,969,371,1032,422
image_7.png,2358,1350,tent,910,389,941,435
image_7.png,2358,1350,tent,993,421,1058,486
image_7.png,2358,1350,tent,874,646,921,683
image_7.png,2358,1350,tent,999,227,1057,274
image_7.png,2358,1350,tent,1181,232,1248,338
image_7.png,2358,1350,tent,705,131,783,211
image_7.png,2358,1350,tent,1227,764,1275,811
image_7.png,2358,1350,tent,1309,765,1351,813
image_7.png,2358,1350,tent,1519,522,1600,591
image_7.png,2358,1350,tent,1538,338,1589,443
image_7.png,2358,1350,tent,1386,410,1437,467
image_7.png,2358,1350,tent,716,100,770,131
image_7.png,2358,1350,tent,583,242,642,299
image_7.png,2358,1350,tree,1405,1091,1472,1162
image_7.png,2358,1350,tent,1544,1235,1595,1289
image_7.png,2358,1350,tent,1686,1190,1740,1249
image_7.png,2358,1350,tent,1618,1223,1687,1257
image_7.png,2358,1350,tent,1882,1254,1942,1308
image_7.png,2358,1350,tent,1734,1189,1792,1274
image_7.png,2358,1350,building,298,942,483,1025
image_7.png,2358,1350,building,87,309,276,486
image_7.png,2358,1350,building,206,84,394,229
image_7.png,2358,1350,truck,2262,960,2314,1026
image_7.png,2358,1350,truck,2208,760,2307,879
image_7.png,2358,1350,truck,1738,981,1795,1017
image_7.png,2358,1350,tree,1651,880,1731,963
image_7.png,2358,1350,grass,1790,812,1856,888
image_7.png,2358,1350,grass,1566,824,1647,895
image_7.png,2358,1350,road,444,256,529,484
image_7.png,2358,1350,road,427,14,485,229
image_7.png,2358,1350,road,480,500,541,723
image_1.png,2358,1350,tent,180,417,220,456
image_1.png,2358,1350,tent,264,453,306,507
image_1.png,2358,1350,tent,313,494,364,563
image_1.png,2358,1350,tent,418,500,484,556
image_1.png,2358,1350,tent,377,650,427,704
image_1.png,2358,1350,tent,414,568,473,622
image_1.png,2358,1350,tent,480,606,510,651
image_1.png,2358,1350,tent,581,771,616,819
image_1.png,2358,1350,tent,452,724,488,768
image_1.png,2358,1350,tent,553,672,596,729
image_1.png,2358,1350,tent,553,582,593,625
image_1.png,2358,1350,tent,643,696,684,753
image_1.png,2358,1350,tent,688,696,743,743
image_1.png,2358,1350,tent,775,706,817,747
image_1.png,2358,1350,tent,816,799,855,856
image_1.png,2358,1350,tent,853,806,913,861
image_1.png,2358,1350,tent,859,738,898,783
image_1.png,2358,1350,tent,917,707,962,776
image_1.png,2358,1350,tent,945,622,987,678
image_1.png,2358,1350,tent,987,713,1037,778
image_1.png,2358,1350,tent,1174,717,1214,785
image_1.png,2358,1350,tent,873,661,923,708
image_1.png,2358,1350,tent,834,625,874,661
image_1.png,2358,1350,tent,809,657,853,707
image_1.png,2358,1350,tent,974,815,1009,856
image_1.png,2358,1350,tent,1123,732,1167,785
image_1.png,2358,1350,tent,1180,813,1235,867
image_1.png,2358,1350,tent,1213,607,1267,654
image_1.png,2358,1350,tent,1300,390,1373,433
image_1.png,2358,1350,tent,1378,392,1445,428
image_1.png,2358,1350,tent,1377,425,1443,457
image_1.png,2358,1350,tent,1300,431,1353,481
image_1.png,2358,1350,tent,1495,478,1573,550
image_1.png,2358,1350,tent,1459,396,1487,431
image_1.png,2358,1350,tent,1488,396,1520,426
image_1.png,2358,1350,tent,1226,678,1276,724
image_1.png,2358,1350,tent,1240,733,1298,776
image_1.png,2358,1350,tent,1321,685,1370,739
image_1.png,2358,1350,tent,1393,688,1434,741
image_1.png,2358,1350,tent,1328,755,1372,795
image_1.png,2358,1350,tent,1455,843,1495,887
image_1.png,2358,1350,tent,1492,845,1528,895
image_1.png,2358,1350,tent,1534,849,1581,907
image_1.png,2358,1350,tent,1583,768,1626,807
image_1.png,2358,1350,tent,1526,744,1566,779
image_1.png,2358,1350,tent,1721,662,1776,718
image_1.png,2358,1350,tent,1851,763,1895,806
image_1.png,2358,1350,tent,1615,839,1676,894
image_1.png,2358,1350,tent,1720,845,1742,880
image_1.png,2358,1350,tent,1742,849,1769,885
image_1.png,2358,1350,tent,1767,850,1799,893
image_1.png,2358,1350,tent,1794,752,1828,798
image_1.png,2358,1350,tent,1809,554,1854,606
image_1.png,2358,1350,tent,1905,549,1948,590
image_1.png,2358,1350,tent,1911,613,1938,640
image_1.png,2358,1350,tent,2136,872,2165,905
image_1.png,2358,1350,tent,2206,838,2239,888
image_1.png,2358,1350,tent,2100,756,2136,796
image_1.png,2358,1350,tent,2066,751,2103,795
image_1.png,2358,1350,tent,2222,589,2275,630
image_1.png,2358,1350,tent,2212,402,2276,461
image_1.png,2358,1350,tent,1925,845,1954,880
image_1.png,2358,1350,tent,1765,901,1808,933
image_1.png,2358,1350,tent,1556,695,1594,737
image_1.png,2358,1350,tent,2186,759,2249,810
image_1.png,2358,1350,tent,1745,760,1779,792
image_1.png,2358,1350,tent,1102,676,1126,710
image_1.png,2358,1350,tent,1075,670,1104,707
image_1.png,2358,1350,truck,735,241,776,320
image_1.png,2358,1350,truck,777,255,817,324
image_1.png,2358,1350,truck,814,271,854,322
image_1.png,2358,1350,truck,34,449,79,479
image_1.png,2358,1350,truck,2038,460,2071,512
image_1.png,2358,1350,truck,2077,455,2098,505
image_1.png,2358,1350,truck,2101,454,2127,508
image_1.png,2358,1350,truck,1940,464,1971,521
image_1.png,2358,1350,grass,1742,39,1784,77
image_1.png,2358,1350,grass,1816,38,1859,77
image_1.png,2358,1350,grass,1886,38,1932,79
image_1.png,2358,1350,grass,1965,36,2013,79
image_1.png,2358,1350,grass,2037,37,2085,78
image_1.png,2358,1350,grass,1683,40,1722,77
image_1.png,2358,1350,grass,1634,36,1675,82
image_1.png,2358,1350,grass,1584,37,1621,78
image_1.png,2358,1350,grass,1539,43,1570,80
image_1.png,2358,1350,truck,1152,234,1227,295
image_1.png,2358,1350,building,957,101,1054,175
image_1.png,2358,1350,tree,282,237,347,297
image_1.png,2358,1350,tree,252,170,308,221
image_1.png,2358,1350,tree,224,234,275,287
image_1.png,2358,1350,tree,179,177,228,217
image_1.png,2358,1350,tree,177,107,228,158
image_1.png,2358,1350,tree,172,237,214,284
image_1.png,2358,1350,tree,110,149,163,191
image_1.png,2358,1350,tree,38,91,86,141
image_1.png,2358,1350,building,911,376,1076,540
image_1.png,2358,1350,building,743,545,826,654
image_1.png,2358,1350,building,566,372,690,547
image_1.png,2358,1350,building,728,376,850,545
image_1.png,2358,1350,building,646,550,732,653
image_1.png,2358,1350,building,1205,477,1284,608
image_1.png,2358,1350,building,1850,324,2152,447
image_1.png,2358,1350,tree,141,964,216,1026
image_1.png,2358,1350,tree,318,1035,395,1116
image_1.png,2358,1350,tree,397,1085,480,1166
image_1.png,2358,1350,dirt road,625,222,683,251
image_1.png,2358,1350,dirt road,714,218,789,239
image_1.png,2358,1350,dirt road,824,224,883,246
image_1.png,2358,1350,dirt road,901,234,960,261
image_1.png,2358,1350,dirt road,971,261,1026,291
image_1.png,2358,1350,dirt road,553,262,589,283
image_1.png,2358,1350,dirt road,513,295,537,332
image_1.png,2358,1350,dirt road,482,333,501,375
image_1.png,2358,1350,grass,1296,1086,1353,1137
image_1.png,2358,1350,grass,1400,1115,1458,1162
image_1.png,2358,1350,grass,1309,1198,1371,1241
image_1.png,2358,1350,grass,1192,1105,1250,1157
image_1.png,2358,1350,grass,1166,1027,1227,1085
image_1.png,2358,1350,grass,1052,1118,1104,1167
image_1.png,2358,1350,grass,1446,1002,1504,1047
image_1.png,2358,1350,grass,1497,950,1547,986
image_1.png,2358,1350,tent,1376,757,1409,798
image_1.png,2358,1350,tent,1437,757,1471,797
image_1.png,2358,1350,tent,1646,737,1672,779
image_1.png,2358,1350,tent,1612,736,1645,768
image_1.png,2358,1350,car,2021,1090,2048,1134
image_1.png,2358,1350,car,1872,930,1920,955
image_1.png,2358,1350,car,1991,730,2035,759
image_1.png,2358,1350,grass,804,937,859,983
image_1.png,2358,1350,grass,566,899,629,961
image_1.png,2358,1350,tent,1070,515,1177,630
image_1.png,2358,1350,tent,1066,607,1098,662
image_1.png,2358,1350,tent,439,440,478,478
image_1.png,2358,1350,tent,438,473,495,514
image_1.png,2358,1350,tent,335,452,374,496
image_1.png,2358,1350,tent,403,679,452,723
image_1.png,2358,1350,tent,494,733,571,804
image_1.png,2358,1350,tent,1115,810,1154,864
image_1.png,2358,1350,tent,1138,340,1191,397
image_1.png,2358,1350,tent,1098,346,1135,387
image_1.png,2358,1350,tent,1055,331,1095,370
image_1.png,2358,1350,tent,2025,837,2062,874
image_1.png,2358,1350,tent,2058,794,2113,823
image_1.png,2358,1350,tent,1819,855,1873,904
